Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
21/06/2010,1092,97,1717,1893
22/06/2010,1087,97,1703,1883
23/06/2010,1082,97,1689,1873
24/06/2010,1077,97,1674,1863
25/06/2010,1073,97,1660,1853
26/06/2010,1068,97,1646,1842
27/06/2010,1064,97,1630,1842
28/06/2010,1064,100,1642,1899
29/06/2010,1059,100,1628,1900
30/06/2010,1054,100,1614,1893
01/07/2010,1050,100,1600,1881
02/07/2010,1045,100,1587,1871
03/07/2010,1041,100,1573,1861
04/07/2010,1036,100,1560,1851
05/07/2010,1032,100,1546,1840
06/07/2010,1032,100,1532,1840
07/07/2010,1036,100,1518,1840
08/07/2010,1032,99,1504,1830
09/07/2010,1027,99,1489,1820
10/07/2010,1029,99,1476,1810
11/07/2010,1024,99,1462,1800
12/07/2010,1020,99,1449,1790
13/07/2010,1026,99,1440,1790
14/07/2010,1021,99,1431,1780
15/07/2010,1017,99,1418,1770
16/07/2010,1013,99,1406,1760
17/07/2010,1036,101,1397,1750
18/07/2010,1064,110,1461,1750
19/07/2010,1071,115,1468,1750
20/07/2010,1076,120,1461,1740
21/07/2010,1093,130,1457,1740
22/07/2010,1095,138,1451,1730
23/07/2010,1090,140,1442,1719
24/07/2010,1085,140,1428,1708
25/07/2010,1082,140,1415,1697
26/07/2010,1077,140,1402,1686
27/07/2010,1073,140,1387,1675
28/07/2010,1079,140,1381,1675
29/07/2010,1077,140,1367,1666
30/07/2010,1095,145,1374,1666
31/07/2010,1103,150,1381,1656
01/08/2010,1098,155,1381,1646
02/08/2010,1093,159,1368,1637
03/08/2010,1088,163,1355,1628
04/08/2010,1082,167,1342,1619
05/08/2010,1077,171,1329,1610
06/08/2010,1073,171,1315,1601
07/08/2010,1068,171,1301,1592
08/08/2010,1064,171,1288,1583
09/08/2010,1059,171,1274,1583
10/08/2010,1056,171,1260,1574
11/08/2010,1051,171,1246,1565
12/08/2010,1047,171,1232,1556
13/08/2010,1064,171,1223,1546
14/08/2010,1074,171,1214,1546
15/08/2010,1071,171,1201,1537
16/08/2010,1067,171,1201,1528
